ID,logTime,lidarDistance,irSensor,upMotor,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up,controlAuthority,loopTime,currentManeuver,state_description,state_target,state_action,ballIsFound,yellowGoalIsFound,orangeGoalIsFound,imu_yaw,imu_yaw_rate,imu_yaw_limited,imu_yaw_rate_limited
375605,2022-11-10 10:03:32.803,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.21875,Do nothing.,rcRemote,none,none,1,0,0,-1.52321,0.00078507,-1.52321,0.00078507
375606,2022-11-10 10:03:33.053,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.234375,Do nothing.,rcRemote,none,none,1,0,0,-1.52321,0.00078507,-1.52321,0.00078507
375607,2022-11-10 10:03:33.317,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.253906,Do nothing.,rcRemote,none,none,1,0,0,-1.52321,0.00078507,-1.52321,0.00078507
375608,2022-11-10 10:03:33.543,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.246094,Do nothing.,rcRemote,none,none,1,0,0,-1.52321,0.00078507,-1.52321,0.00078507
375609,2022-11-10 10:03:33.767,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.222656,Do nothing.,rcRemote,none,none,1,0,0,-1.52342,0.000296113,-1.52342,0.000296113
375610,2022-11-10 10:03:33.977,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.21875,Do nothing.,rcRemote,none,none,1,0,0,-1.52341,0.000233555,-1.52341,0.000233555
375611,2022-11-10 10:03:34.190,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.203125,Do nothing.,rcRemote,none,none,1,1,0,-1.52341,0.000233555,-1.52341,0.000233555
375612,2022-11-10 10:03:34.427,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.210938,Do nothing.,rcRemote,none,none,1,0,0,-1.52341,0.000233555,-1.52341,0.000233555
375613,2022-11-10 10:03:34.640,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.222656,Do nothing.,rcRemote,none,none,1,0,0,-1.52341,0.000233555,-1.52341,0.000233555
379145,2022-11-10 10:18:27.750,1114,0,0.675999,0,0.0559771,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.261719,hoverYaw,autonomous,none,none,1,1,0,-1.17801,0.147488,-1.17801,0.147488
379146,2022-11-10 10:18:28.003,1128,0,0.740528,0,0.0560013,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.226562,hoverYaw,autonomous,none,none,1,1,0,-1.17801,0.147488,-1.17801,0.147488
379147,2022-11-10 10:18:28.280,1123,0,0.573838,0,0.0560298,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.265625,hoverYaw,autonomous,none,none,1,1,0,-1.17801,0.147488,-1.17801,0.147488
379148,2022-11-10 10:18:28.527,1119,0,0.605727,0,0.0526067,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.25,hoverYaw,autonomous,none,none,1,1,0,-1.10479,0.151528,-1.10479,0.151528
379149,2022-11-10 10:18:28.757,1112,0,0.515389,0,0.054031,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.242187,hoverYaw,autonomous,none,none,1,1,0,-1.10479,0.151528,-1.10479,0.151528
379150,2022-11-10 10:18:28.977,1105,0,0.461623,0,0.0540991,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.222656,hoverYaw,autonomous,none,none,1,1,0,-1.10479,0.151528,-1.10479,0.151528
379151,2022-11-10 10:18:29.207,1105,0,0.505877,0,0.0541237,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.214844,hoverYaw,autonomous,none,none,1,1,0,-1.10479,0.151528,-1.10479,0.151528
379152,2022-11-10 10:18:29.427,1092,0,0.413457,0,0.0752635,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.226563,hoverYaw,autonomous,none,none,1,1,0,-1.0733,0.129084,-1.0733,0.129084
379153,2022-11-10 10:18:29.647,1091,0,0.456182,0,0.0582205,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.21875,hoverYaw,autonomous,none,none,1,1,0,-1.07254,0.136956,-1.07254,0.136956
379154,2022-11-10 10:18:29.913,1082,0,0.369149,0,0.0685342,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.214843,hoverYaw,autonomous,none,none,1,1,0,-1.06288,0.128915,-1.06288,0.128915
379155,2022-11-10 10:18:30.153,1082,0,0.406988,0,0.0656278,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.257813,hoverYaw,autonomous,none,none,1,0,0,-1.06288,0.128915,-1.06288,0.128915
379156,2022-11-10 10:18:30.410,1082,0,0.408341,0,0.0649603,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.257812,hoverYaw,autonomous,none,none,1,0,0,-1.05591,0.129584,-1.05591,0.129584
379157,2022-11-10 10:18:30.623,1053,0,0.123928,0,0.0568848,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.226563,hoverYaw,autonomous,none,none,1,0,0,-1.04235,0.138425,-1.04235,0.138425
379158,2022-11-10 10:18:30.847,1053,0,0.253999,0,0.0607302,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.210937,hoverYaw,autonomous,none,none,1,0,0,-1.04235,0.138425,-1.04235,0.138425
379159,2022-11-10 10:18:31.060,1042,0,0.163666,0,0.058329,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.21875,hoverYaw,autonomous,none,none,1,1,0,-1.02719,0.141059,-1.02719,0.141059
379160,2022-11-10 10:18:31.287,1039,0,0.207227,0,0.0598948,0,0.5,1,0.1,0.1,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,auto,0.210938,hoverYaw,autonomous,none,none,1,1,0,-1.01927,0.140718,-1.01927,0.140718
375614,2022-11-10 10:03:34.823,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.210937,Do nothing.,rcRemote,none,none,1,0,0,-1.52358,-0.000995658,-1.52358,-0.000995658
375615,2022-11-10 10:03:35.053,202,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-1.52357,0.000446975,-1.52357,0.000446975
375616,2022-11-10 10:03:35.303,202,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.203125,Do nothing.,rcRemote,none,none,1,0,0,-1.52357,0.000446975,-1.52357,0.000446975
375617,2022-11-10 10:03:35.543,202,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.25,Do nothing.,rcRemote,none,none,1,0,0,-1.52357,0.000446975,-1.52357,0.000446975
375618,2022-11-10 10:03:35.763,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.234375,Do nothing.,rcRemote,none,none,1,0,0,-1.52365,4.48523E-05,-1.52365,4.48523E-05
375619,2022-11-10 10:03:35.990,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.21875,Do nothing.,rcRemote,none,none,1,0,0,-1.52365,4.48523E-05,-1.52365,4.48523E-05
375620,2022-11-10 10:03:36.193,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.21875,Do nothing.,rcRemote,none,none,1,1,0,-1.52365,4.48523E-05,-1.52365,4.48523E-05
375621,2022-11-10 10:03:36.403,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.203125,Do nothing.,rcRemote,none,none,1,0,0,-1.52371,-0.000209354,-1.52371,-0.000209354
375622,2022-11-10 10:03:36.603,202,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,1,0,-1.52376,0.000482623,-1.52376,0.000482623
375623,2022-11-10 10:03:36.803,202,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-1.52376,0.000482623,-1.52376,0.000482623
375624,2022-11-10 10:03:37.040,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199218,Do nothing.,rcRemote,none,none,1,0,0,-1.52384,0.000151351,-1.52384,0.000151351
375625,2022-11-10 10:03:37.277,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.21875,Do nothing.,rcRemote,none,none,1,0,0,-1.52374,-0.000102889,-1.52374,-0.000102889
375626,2022-11-10 10:03:37.480,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.234375,Do nothing.,rcRemote,none,none,1,0,0,-1.52374,-0.000102889,-1.52374,-0.000102889
375627,2022-11-10 10:03:37.733,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.203125,Do nothing.,rcRemote,none,none,1,0,0,-1.52363,0.000275418,-1.52363,0.000275418
375628,2022-11-10 10:03:37.990,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.246093,Do nothing.,rcRemote,none,none,1,0,0,-1.52365,0.000165191,-1.52365,0.000165191
375629,2022-11-10 10:03:38.193,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.25,Do nothing.,rcRemote,none,none,1,0,0,-1.52365,0.000165191,-1.52365,0.000165191
377338,2022-11-10 10:10:32.853,1189,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377339,2022-11-10 10:10:33.100,1167,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377340,2022-11-10 10:10:33.353,1167,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.234375,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377341,2022-11-10 10:10:33.567,1167,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.25,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377342,2022-11-10 10:10:33.767,1167,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.210938,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377343,2022-11-10 10:10:33.973,1132,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377344,2022-11-10 10:10:34.173,1128,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377345,2022-11-10 10:10:34.367,1128,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,-1.2657,0.0895522,-1.2657,0.0895522
377346,2022-11-10 10:10:34.587,1128,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,2.93994,-1.32275,2.93994,-1.32275
377347,2022-11-10 10:10:34.783,1117,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,2.87303,-1.28451,2.87303,-1.28451
377348,2022-11-10 10:10:35.013,1119,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,2.87303,-1.28451,2.87303,-1.28451
377349,2022-11-10 10:10:35.247,1119,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.214844,hoverYaw,autonomous,none,none,1,0,0,2.87303,-1.28451,2.87303,-1.28451
377350,2022-11-10 10:10:35.447,1119,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.230469,hoverYaw,autonomous,none,none,1,0,0,2.87303,-1.28451,2.87303,-1.28451
377351,2022-11-10 10:10:35.650,1119,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,2.87303,-1.28451,2.87303,-1.28451
377352,2022-11-10 10:10:35.860,1119,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,2.87303,-1.28451,2.87303,-1.28451
377353,2022-11-10 10:10:36.067,1119,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,2.87303,-1.28451,2.87303,-1.28451
377354,2022-11-10 10:10:36.273,1033,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,1.38921,-0.7513,1.38921,-0.7513
377355,2022-11-10 10:10:36.477,1073,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,hoverYaw,autonomous,none,none,1,0,0,1.38921,-0.7513,1.38921,-0.7513
377356,2022-11-10 10:10:36.677,1079,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,1,0,1.08895,-0.64524,1.08895,-0.64524
377357,2022-11-10 10:10:36.943,1066,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,1,0,0.901851,-0.61442,0.901851,-0.61442
377358,2022-11-10 10:10:37.213,1070,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.253906,hoverYaw,autonomous,none,none,1,1,0,0.901851,-0.61442,0.901851,-0.61442
377359,2022-11-10 10:10:37.437,1070,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.261719,hoverYaw,autonomous,none,none,1,0,0,0.901851,-0.61442,0.901851,-0.61442
377360,2022-11-10 10:10:37.650,1070,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.21875,hoverYaw,autonomous,none,none,1,0,0,0.430899,-0.477475,0.430899,-0.477475
377361,2022-11-10 10:10:37.850,1070,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.214844,hoverYaw,autonomous,none,none,1,0,0,0.306406,-0.450252,0.306406,-0.450252
377362,2022-11-10 10:10:38.057,995,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,0.173619,-0.424807,0.173619,-0.424807
377363,2022-11-10 10:10:38.270,1036,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,0.0573739,-0.405622,0.0573739,-0.405622
377364,2022-11-10 10:10:38.523,1036,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,hoverYaw,autonomous,none,none,1,0,0,0.0573739,-0.405622,0.0573739,-0.405622
377365,2022-11-10 10:10:38.757,1036,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.253907,hoverYaw,autonomous,none,none,1,1,0,0.0573739,-0.405622,0.0573739,-0.405622
377366,2022-11-10 10:10:38.977,1036,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.222656,hoverYaw,autonomous,none,none,1,1,0,0.0573739,-0.405622,0.0573739,-0.405622
377367,2022-11-10 10:10:39.180,1036,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.21875,hoverYaw,autonomous,none,none,1,0,0,0.0573739,-0.405622,0.0573739,-0.405622
377368,2022-11-10 10:10:39.387,1011,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,hoverYaw,autonomous,none,none,1,1,0,-0.54268,-0.389013,-0.54268,-0.389013
377369,2022-11-10 10:10:39.637,1007,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,1,0,-0.54268,-0.389013,-0.54268,-0.389013
375630,2022-11-10 10:03:38.393,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.203125,Do nothing.,rcRemote,none,none,1,0,0,-1.52373,0.000164267,-1.52373,0.000164267
375631,2022-11-10 10:03:38.603,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-1.52373,-8.06085E-05,-1.52373,-8.06085E-05
375632,2022-11-10 10:03:38.807,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-1.52373,-8.06085E-05,-1.52373,-8.06085E-05
375633,2022-11-10 10:03:39.050,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-1.52373,-8.06085E-05,-1.52373,-8.06085E-05
375634,2022-11-10 10:03:39.307,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.234375,Do nothing.,rcRemote,none,none,1,0,0,-1.52373,-8.06085E-05,-1.52373,-8.06085E-05
375635,2022-11-10 10:03:39.510,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.25,Do nothing.,rcRemote,none,none,1,0,0,-1.52371,0.000343511,-1.52371,0.000343511
375636,2022-11-10 10:03:39.750,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.203125,Do nothing.,rcRemote,none,none,1,1,0,-1.52372,-0.000709264,-1.52372,-0.000709264
375637,2022-11-10 10:03:39.963,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.238281,Do nothing.,rcRemote,none,none,1,0,0,-1.52372,-0.000709264,-1.52372,-0.000709264
375638,2022-11-10 10:03:40.170,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.214844,Do nothing.,rcRemote,none,none,1,0,0,-1.52389,-0.000189671,-1.52389,-0.000189671
375639,2022-11-10 10:03:40.383,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199218,Do nothing.,rcRemote,none,none,1,0,0,-1.52387,-0.000380365,-1.52387,-0.000380365
375640,2022-11-10 10:03:40.627,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199218,Do nothing.,rcRemote,none,none,1,0,0,-1.52387,0.000605582,-1.52387,0.000605582
375641,2022-11-10 10:03:40.820,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.246094,Do nothing.,rcRemote,none,none,1,1,0,-1.52387,0.000605582,-1.52387,0.000605582
375642,2022-11-10 10:03:41.090,202,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,1,0,-1.52387,0.000605582,-1.52387,0.000605582
375643,2022-11-10 10:03:41.293,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.253906,Do nothing.,rcRemote,none,none,1,1,0,-1.52376,0.000646703,-1.52376,0.000646703
375644,2022-11-10 10:03:41.503,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-1.52367,0.000224173,-1.52367,0.000224173
375645,2022-11-10 10:03:41.760,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,1,0,-1.52367,0.000224173,-1.52367,0.000224173
377370,2022-11-10 10:10:39.833,1007,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.242187,hoverYaw,autonomous,none,none,1,1,0,-0.54268,-0.389013,-0.54268,-0.389013
377371,2022-11-10 10:10:40.077,1004,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,1,0,-0.775363,-0.354181,-0.775363,-0.354181
377372,2022-11-10 10:10:40.297,1004,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.230469,hoverYaw,autonomous,none,none,1,1,0,-0.775363,-0.354181,-0.775363,-0.354181
377373,2022-11-10 10:10:40.487,1004,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.210937,hoverYaw,autonomous,none,none,1,1,0,-1.06081,-0.31979,-1.06081,-0.31979
377374,2022-11-10 10:10:40.733,930,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,1,0,-1.08532,-0.309996,-1.08532,-0.309996
377375,2022-11-10 10:10:40.947,930,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.230469,hoverYaw,autonomous,none,none,1,1,0,-1.08532,-0.309996,-1.08532,-0.309996
377376,2022-11-10 10:10:41.147,930,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.210938,hoverYaw,autonomous,none,none,1,1,0,-1.08532,-0.309996,-1.08532,-0.309996
377377,2022-11-10 10:10:41.357,984,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,-1.38485,-0.255629,-1.38485,-0.255629
377378,2022-11-10 10:10:41.557,980,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,hoverYaw,autonomous,none,none,1,0,0,-1.38485,-0.255629,-1.38485,-0.255629
377379,2022-11-10 10:10:41.757,976,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,-1.47047,0.0240884,-1.47047,0.0240884
377380,2022-11-10 10:10:41.970,978,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,-1.47047,0.0240884,-1.47047,0.0240884
377381,2022-11-10 10:10:42.173,978,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,-1.44381,0.114233,-1.44381,0.114233
377382,2022-11-10 10:10:42.377,976,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,0,0,-1.44381,0.114233,-1.44381,0.114233
377383,2022-11-10 10:10:42.587,963,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,hoverYaw,autonomous,none,none,1,0,0,-1.41748,0.116833,-1.41748,0.116833
377384,2022-11-10 10:10:42.787,963,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,hoverYaw,autonomous,none,none,1,1,0,-1.41748,0.116833,-1.41748,0.116833
377385,2022-11-10 10:10:42.997,971,0,0.749806,0,0.0999202,0,0.5,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,hoverYaw,autonomous,none,none,1,1,0,-1.39139,0.114104,-1.39139,0.114104
375646,2022-11-10 10:03:41.990,201,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.261718,Do nothing.,rcRemote,none,none,1,1,0,-1.52367,0.000224173,-1.52367,0.000224173
