ID,logTime,lidarDistance,irSensor,upMotor,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up,controlAuthority,loopTime,currentManeuver,state_description,state_target,state_action,ballIsFound,yellowGoalIsFound,orangeGoalIsFound,imu_yaw,imu_yaw_rate,imu_yaw_limited,imu_yaw_rate_limited
355850,2022-11-09 14:53:34.913,1504,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.207031,Do nothing.,rcRemote,none,none,1,0,0,1.61647E-27,1.81224E+24,0,-0.00128442
355851,2022-11-09 14:53:35.117,1502,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,0,1.68136E-21,0,1.68136E-21
355852,2022-11-09 14:53:35.293,292,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,0,1.68136E-21,0,1.68136E-21
355853,2022-11-09 14:53:35.520,1494,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,0,0,2.3071E+18,4.63945E+26,0,1.68136E-21
355854,2022-11-09 14:53:35.727,1491,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,1,0,0,6.40113E-42,2147490000,0,1.68136E-21
355855,2022-11-09 14:53:35.917,1491,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,1,0,0,6.40113E-42,2147490000,0,1.68136E-21
355856,2022-11-09 14:53:36.170,1485,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,1,0,0,7.63355E-06,-1.49918,7.63355E-06,-1.49918
355857,2022-11-09 14:53:36.347,1492,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.230468,Do nothing.,rcRemote,none,none,0,0,0,-1.81998E-12,-5.99637,-1.81998E-12,-5.99637
355858,2022-11-09 14:53:36.550,1495,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,1,0,0,-7.45464E-09,-7.21752E-35,-7.45464E-09,-7.21752E-35
355859,2022-11-09 14:53:36.753,1499,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-8.35596E+37,0,-3.14159,0
355860,2022-11-09 14:53:36.960,1499,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,1,0,0,-8.35596E+37,0,-3.14159,0
355861,2022-11-09 14:53:37.167,1507,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,-1.72425,-2.25303E+15,-1.72425,0
355862,2022-11-09 14:53:37.357,1509,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,0,0,0,2.38522E-38,0,2.38522E-38
355863,2022-11-09 14:53:37.640,1509,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,Do nothing.,rcRemote,none,none,0,0,0,-1.71459,-0.0137191,-1.71459,-0.0137191
355864,2022-11-09 14:53:37.847,1509,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.234375,Do nothing.,rcRemote,none,none,0,0,0,-1.72217,-0.00455447,-1.72217,-0.00455447
355865,2022-11-09 14:53:38.057,1509,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.207032,Do nothing.,rcRemote,none,none,0,0,0,-1.71466,0.00600352,-1.71466,0.00600352
355866,2022-11-09 14:53:38.267,1509,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.203125,Do nothing.,rcRemote,none,none,0,0,0,-1.71466,0.00600352,-1.71466,0.00600352
355867,2022-11-09 14:53:38.483,1502,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.210937,Do nothing.,rcRemote,none,none,0,0,0,6.04793E+23,-1.94551E+33,3.14159,0
